UID_SATCOM,OEM,Model,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Q_8,Q_9,Q_10,Q_11,SATCOM,ANTENNA,RADOME,ROUTER,PBX,CabinVoice@STRINGS,CockpitVoiceData@STRINGS,HighSpeedData@STRINGS,Performance@STRINGS,Coverage@STRINGS
S_Scenario_300,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_301,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_302,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,Other,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_303,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_304,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_305,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_306,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,Other,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_307,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_308,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_309,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_310,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,Other,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_311,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_312,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_313,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_314,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_315,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_316,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_317,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_318,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200HG_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_319,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire300_st,S_Included_st,S_NA_st,S_NA_st,S_NA_st,S_Y_st,S_Y_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_320,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire100_st,S_Included_st,S_NA_st,S_Included_st,S_Included_st,S_Y_st,S_N_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_321,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,Other,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_322,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_323,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_324,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_325,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,Other,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_326,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_327,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_328,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_329,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,Other,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_330,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_331,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_332,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_333,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,Other,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_334,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_335,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_336,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_337,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_338,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_339,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_340,Dassault,Falcon 900 EX/Falcon 900 C,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_341,Dassault,Falcon 900 EX/Falcon 900 C,Y,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200HG_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_342,Dassault,Falcon 900 EX/Falcon 900 C,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire300_st,S_Included_st,S_NA_st,S_NA_st,S_NA_st,S_Y_st,S_Y_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_343,Dassault,Falcon 900 EX/Falcon 900 C,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire100_st,S_Included_st,S_NA_st,S_Included_st,S_Included_st,S_Y_st,S_N_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_344,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,Other,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_345,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_346,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_347,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_348,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,Other,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_349,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_350,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_351,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_352,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,Other,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_353,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_354,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_355,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_356,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,Other,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_357,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_358,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_359,Dassault,Falcon F7X EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_360,Dassault,Falcon F7X EASy,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_361,Dassault,Falcon F7X EASy,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_362,Dassault,Falcon F7X EASy,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_363,Dassault,Falcon F7X EASy,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_364,Dassault,Falcon F7X EASy,Y,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200HG_st,S_AMT-700_st,S_Radome_tail_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_365,Dassault,Falcon F7X EASy,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire300_st,S_Included_st,S_NA_st,S_NA_st,S_NA_st,S_Y_st,S_Y_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_366,Dassault,Falcon F7X EASy,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire100_st,S_Included_st,S_NA_st,S_Included_st,S_Included_st,S_Y_st,S_N_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_367,Embraer,Legacy 600/650,Y,Y,N/A,N/A,N/A,N/A,Y,N/A,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_368,Embraer,Legacy 600/650,Y,Y,N/A,N/A,N/A,N/A,Y,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_369,Embraer,Legacy 600/650,Y,Y,N/A,N/A,N/A,N/A,N,N/A,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_370,Embraer,Legacy 600/650,Y,Y,N/A,N/A,N/A,N/A,N,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_371,Embraer,Legacy 600/650,Y,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200IG_brochure_st,S_AMT-1800_Included_st,S_NA_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_330kbps_st,S_Worldwide_st
S_Scenario_372,Embraer,Legacy 600/650,Y,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200LG_brochure_st,S_Included_st,S_NA_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_200kbps_st,S_Regional_st
S_Scenario_373,Embraer,Legacy 600/650,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire300_st,S_Included_st,S_NA_st,S_NA_st,S_NA_st,S_N_st,S_Y_st,S_N_st,S_24kbps_st,S_Global_st
